Dominating set, m=0	100	3014
Dominating set, m=0	100	3547
Dominating set, m=0	100	3653
Dominating set, m=0	100	3330
Dominating set, m=0	100	3550
Dominating set, m=0	150	4160
Dominating set, m=0	150	3897
Dominating set, m=0	150	4075
Dominating set, m=0	150	3879
Dominating set, m=0	150	3928
Dominating set, m=0	200	4632
Dominating set, m=0	200	4493
Dominating set, m=0	200	4400
Dominating set, m=0	200	4853
Dominating set, m=0	200	4252
Dominating set, m=0	250	4445
Dominating set, m=0	250	4455
Dominating set, m=0	250	4294
Dominating set, m=0	250	4459
Dominating set, m=0	250	4844
Dominating set, m=0	300	5380
Dominating set, m=0	300	4914
Dominating set, m=0	300	4861
Dominating set, m=0	300	4907
Dominating set, m=0	300	5130
Dominating set, m=0	350	5597
Dominating set, m=0	350	5084
Dominating set, m=0	350	5298
Dominating set, m=0	350	4613
Dominating set, m=0	350	4889
Dominating set, m=0	400	5322
Dominating set, m=0	400	5536
Dominating set, m=0	400	4959
Dominating set, m=0	400	4912
Dominating set, m=0	400	5054
Dominating set, m=0	450	4967
Dominating set, m=0	450	5126
Dominating set, m=0	450	5422
Dominating set, m=0	450	5016
Dominating set, m=0	450	5732
Dominating set, m=0	500	5533
Dominating set, m=0	500	5649
Dominating set, m=0	500	5774
Dominating set, m=0	500	5455
Dominating set, m=0	500	5531
Dominating set, m=0	50	2606
Dominating set, m=0	50	2840
Dominating set, m=0	50	3203
Dominating set, m=0	50	2706
Dominating set, m=0	50	2990
Dominating set, m=0	550	5812
Dominating set, m=0	550	5506
Dominating set, m=0	550	5833
Dominating set, m=0	550	5752
Dominating set, m=0	550	5406
Dominating set, m=0	600	5504
Dominating set, m=0	600	6011
Dominating set, m=0	600	5720
Dominating set, m=0	600	5880
Dominating set, m=0	600	5543
Dominating set, m=0	650	6169
Dominating set, m=0	650	6115
Dominating set, m=0	650	5894
Dominating set, m=0	650	6137
Dominating set, m=0	650	5995
Dominating set, m=0	700	5921
Dominating set, m=0	700	6151
Dominating set, m=0	700	5825
Dominating set, m=0	700	6015
Dominating set, m=0	700	6019
Dominating set, m=0	750	6223
Dominating set, m=0	750	5805
Dominating set, m=0	750	6067
Dominating set, m=0	750	5786
Dominating set, m=0	750	6479
Dominating set, m=0	800	6047
Dominating set, m=0	800	6402
Dominating set, m=0	800	6173
Dominating set, m=0	800	5883
Dominating set, m=0	800	6248
Dominating set, m=0	850	6225
Dominating set, m=0	850	6021
Dominating set, m=0	850	6131
Dominating set, m=0	850	6575
Dominating set, m=0	850	6348
Dominating set, m=4	100	1530
Dominating set, m=4	100	1555
Dominating set, m=4	100	1670
Dominating set, m=4	100	1549
Dominating set, m=4	100	1644
Dominating set, m=4	150	1551
Dominating set, m=4	150	1565
Dominating set, m=4	150	1608
Dominating set, m=4	150	1559
Dominating set, m=4	150	1625
Dominating set, m=4	200	1608
Dominating set, m=4	200	1533
Dominating set, m=4	200	1523
Dominating set, m=4	200	1518
Dominating set, m=4	200	1540
Dominating set, m=4	250	1653
Dominating set, m=4	250	1538
Dominating set, m=4	250	1642
Dominating set, m=4	250	1506
Dominating set, m=4	250	1502
Dominating set, m=4	300	1662
Dominating set, m=4	300	1529
Dominating set, m=4	300	1625
Dominating set, m=4	300	1706
Dominating set, m=4	300	1609
Dominating set, m=4	350	1645
Dominating set, m=4	350	1649
Dominating set, m=4	350	1697
Dominating set, m=4	350	1579
Dominating set, m=4	350	1706
Dominating set, m=4	400	1697
Dominating set, m=4	400	1691
Dominating set, m=4	400	1666
Dominating set, m=4	400	1558
Dominating set, m=4	400	1679
Dominating set, m=4	450	1503
Dominating set, m=4	450	1665
Dominating set, m=4	450	1696
Dominating set, m=4	450	1559
Dominating set, m=4	450	1588
Dominating set, m=4	500	1687
Dominating set, m=4	500	1647
Dominating set, m=4	500	1666
Dominating set, m=4	500	1545
Dominating set, m=4	500	1583
Dominating set, m=4	50	1551
Dominating set, m=4	50	1491
Dominating set, m=4	50	1528
Dominating set, m=4	50	882
Dominating set, m=4	50	1634
Dominating set, m=4	550	1701
Dominating set, m=4	550	1665
Dominating set, m=4	550	1521
Dominating set, m=4	550	1613
Dominating set, m=4	550	1665
Dominating set, m=4	600	1680
Dominating set, m=4	600	1685
Dominating set, m=4	600	1680
Dominating set, m=4	600	1635
Dominating set, m=4	600	1697
Dominating set, m=4	650	1558
Dominating set, m=4	650	1726
Dominating set, m=4	650	1677
Dominating set, m=4	650	1714
Dominating set, m=4	650	1732
Dominating set, m=4	700	1569
Dominating set, m=4	700	1688
Dominating set, m=4	700	1660
Dominating set, m=4	700	1703
Dominating set, m=4	700	1692
Dominating set, m=4	750	1693
Dominating set, m=4	750	1756
Dominating set, m=4	750	1715
Dominating set, m=4	750	1660
Dominating set, m=4	750	1665
Dominating set, m=4	800	1664
Dominating set, m=4	800	1558
Dominating set, m=4	800	1543
Dominating set, m=4	800	1729
Dominating set, m=4	800	1714
Dominating set, m=4	850	1683
Dominating set, m=4	850	1728
Dominating set, m=4	850	1672
Dominating set, m=4	850	1734
Dominating set, m=4	850	1714
Tiling	100	21462
Tiling	100	19761
Tiling	100	21088
Tiling	100	20519
Tiling	100	22476
Tiling	150	20396
Tiling	150	22827
Tiling	150	21475
Tiling	150	23086
Tiling	150	23779
Tiling	200	24301
Tiling	200	25218
Tiling	200	25049
Tiling	200	25201
Tiling	200	23199
Tiling	250	27036
Tiling	250	27764
Tiling	250	24753
Tiling	250	27049
Tiling	250	26142
Tiling	300	27684
Tiling	300	28785
Tiling	300	27061
Tiling	300	26065
Tiling	300	27921
Tiling	350	27896
Tiling	350	28009
Tiling	350	25731
Tiling	350	28573
Tiling	350	30377
Tiling	400	30199
Tiling	400	27995
Tiling	400	27624
Tiling	400	29452
Tiling	400	28805
Tiling	450	29924
Tiling	450	30876
Tiling	450	27749
Tiling	450	31245
Tiling	450	29578
Tiling	500	31375
Tiling	500	31307
Tiling	500	29558
Tiling	500	31061
Tiling	500	28753
Tiling	50	16207
Tiling	50	18034
Tiling	50	17672
Tiling	50	17185
Tiling	50	17690
Tiling	550	29707
Tiling	550	30544
Tiling	550	28415
Tiling	550	31000
Tiling	550	29397
Tiling	600	32420
Tiling	600	32248
Tiling	600	32349
Tiling	600	30982
Tiling	600	32078
Tiling	650	32345
Tiling	650	32584
Tiling	650	33472
Tiling	650	30617
Tiling	650	33007
